Date,Temperature,Humidity,CH4,CO2,H2S,NH3,pH,RED,GREEN,BLUE
5/18/2025 19:37,34.6,100.0,29.66,763.35,3.34,0.39,10.22,131.0,22.0,66.0
5/18/2025 19:38,34.6,100.0,28.81,738.12,3.24,0.38,10.24,132.0,22.0,55.0
5/18/2025 19:39,34.6,100.0,29.09,747.04,3.26,0.38,10.23,129.0,19.0,64.0
5/18/2025 19:40,34.6,100.0,28.91,738.12,3.26,0.38,10.24,132.0,18.0,54.0
5/18/2025 19:41,34.6,100.0,30.59,789.7,3.46,0.4,10.19,138.0,26.0,63.0
5/18/2025 19:42,34.6,100.0,30.89,797.13,3.55,0.41,10.86,153.0,61.0,96.0
5/18/2025 19:43,34.5,100.0,30.0,798.15,3.47,0.39,10.2,134.0,31.0,64.0
5/18/2025 19:44,34.5,100.0,29.5,777.24,3.38,0.38,10.18,134.0,27.0,71.0
5/18/2025 19:45,34.5,100.0,29.76,770.71,3.37,0.38,10.19,132.0,28.0,64.0
5/18/2025 19:46,34.5,100.0,29.74,756.94,3.35,0.39,10.19,132.0,28.0,68.0
5/18/2025 19:47,34.5,100.0,29.74,755.15,3.34,0.39,10.2,131.0,22.0,63.0
5/18/2025 19:48,34.5,100.0,29.74,760.18,3.32,0.38,10.2,144.0,45.0,81.0
5/18/2025 19:49,34.5,100.0,29.42,750.63,3.29,0.38,10.21,131.0,22.0,67.0
5/18/2025 19:50,34.5,100.0,29.61,767.15,3.28,0.39,10.22,135.0,24.0,59.0
5/18/2025 19:51,34.5,100.0,29.45,767.01,3.25,0.39,10.22,131.0,26.0,67.0
5/18/2025 19:52,34.5,100.0,30.24,784.89,3.37,0.41,10.86,153.0,59.0,96.0
5/18/2025 19:53,34.5,100.0,31.51,823.14,3.53,0.42,10.79,157.0,65.0,101.0
5/18/2025 19:54,34.5,100.0,30.17,789.56,3.4,0.4,10.23,135.0,23.0,65.0
5/18/2025 19:55,34.5,100.0,30.16,769.13,3.4,0.41,10.85,154.0,68.0,94.0
5/18/2025 19:56,34.5,100.0,30.01,778.51,3.35,0.39,10.19,131.0,23.0,67.0
5/18/2025 19:57,34.5,100.0,30.14,762.64,3.38,0.4,10.87,152.0,65.0,91.0
5/18/2025 19:58,34.5,100.0,30.41,792.74,3.48,0.41,10.76,159.0,68.0,97.0
5/18/2025 19:59,34.5,100.0,29.04,759.71,3.26,0.38,10.22,135.0,27.0,64.0
5/18/2025 20:00,34.5,100.0,30.07,778.72,3.36,0.4,10.87,153.0,59.0,96.0
5/18/2025 20:01,34.5,100.0,30.17,794.32,3.49,0.4,10.18,131.0,23.0,60.0
5/18/2025 20:02,34.4,100.0,29.85,770.79,3.4,0.39,10.17,133.0,23.0,68.0
5/18/2025 20:03,34.5,100.0,30.22,762.42,3.42,0.4,10.86,156.0,62.0,91.0
5/18/2025 20:04,34.5,100.0,30.09,771.95,3.47,0.4,10.17,135.0,30.0,68.0
5/18/2025 20:05,34.4,100.0,30.03,769.04,3.42,0.39,10.09,140.0,42.0,76.0
5/18/2025 20:06,34.4,100.0,30.49,773.63,3.43,0.4,10.15,134.0,28.0,68.0
5/18/2025 20:07,34.4,100.0,31.36,802.98,3.54,0.41,10.14,136.0,36.0,67.0
5/18/2025 20:08,34.4,100.0,31.17,796.33,3.55,0.41,10.13,142.0,31.0,74.0
5/18/2025 20:09,34.4,100.0,31.17,797.23,3.54,0.41,10.15,139.0,32.0,66.0
5/18/2025 20:10,34.4,100.0,31.93,814.19,3.66,0.43,10.8,156.0,72.0,97.0
5/18/2025 20:11,34.4,100.0,31.27,820.75,3.54,0.41,10.02,147.0,56.0,84.0
5/18/2025 20:12,34.4,100.0,33.86,900.7,3.89,0.45,10.32,143.0,44.0,78.0
5/18/2025 20:13,34.4,100.0,32.16,851.18,3.73,0.42,10.11,141.0,42.0,83.0
5/18/2025 20:14,34.4,100.0,31.08,810.78,3.49,0.41,10.14,138.0,38.0,74.0
5/18/2025 20:15,34.4,100.0,30.38,777.32,3.54,0.41,10.18,135.0,34.0,66.0
5/18/2025 20:16,34.4,100.0,30.32,785.75,3.53,0.4,10.15,135.0,32.0,70.0
5/18/2025 20:17,34.4,100.0,29.92,780.06,3.48,0.39,10.17,134.0,32.0,72.0
5/18/2025 20:18,34.3,100.0,29.95,779.18,3.5,0.4,10.18,134.0,33.0,68.0
5/18/2025 20:19,34.3,100.0,30.78,808.83,3.63,0.42,10.82,159.0,65.0,97.0
5/18/2025 20:20,34.3,100.0,30.14,806.87,3.46,0.41,10.23,135.0,35.0,70.0
5/18/2025 20:21,34.3,100.0,29.64,797.21,3.31,0.39,10.2,143.0,32.0,66.0
5/18/2025 20:22,34.3,100.0,32.27,873.17,3.68,0.43,10.78,158.0,70.0,105.0
5/18/2025 20:23,34.3,100.0,30.35,801.18,3.56,0.41,10.86,154.0,67.0,98.0
5/18/2025 20:24,34.3,100.0,29.71,816.68,3.51,0.4,10.24,134.0,36.0,73.0
5/18/2025 20:25,34.3,100.0,29.71,822.62,3.44,0.39,10.16,134.0,30.0,72.0
5/18/2025 20:26,34.3,100.0,31.7,883.67,3.7,0.43,10.75,158.0,77.0,101.0
5/18/2025 20:27,34.3,100.0,32.18,907.84,3.8,0.46,10.76,157.0,71.0,99.0
5/18/2025 20:28,34.3,100.0,30.54,866.21,3.61,0.42,10.14,137.0,39.0,69.0
5/18/2025 20:29,34.3,100.0,31.29,887.84,3.69,0.43,10.1,136.0,34.0,72.0
5/18/2025 20:30,34.3,100.0,31.17,881.59,3.71,0.43,10.09,137.0,39.0,69.0
5/18/2025 20:31,34.3,100.0,30.67,860.33,3.58,0.42,10.11,137.0,35.0,76.0
5/18/2025 20:32,34.2,100.0,30.27,829.61,3.51,0.42,10.13,138.0,32.0,70.0
5/18/2025 20:33,34.2,100.0,31.28,861.57,3.62,0.44,10.08,135.0,33.0,74.0
5/18/2025 20:34,34.2,100.0,30.27,826.56,3.47,0.42,10.11,135.0,34.0,73.0
5/18/2025 20:35,34.2,100.0,30.11,835.98,3.45,0.43,10.14,134.0,33.0,68.0
5/18/2025 20:36,34.2,100.0,30.19,827.57,3.45,0.43,10.11,138.0,35.0,66.0
5/18/2025 20:37,34.2,100.0,30.78,847.07,3.55,0.44,10.81,154.0,67.0,98.0
5/18/2025 20:38,34.2,100.0,30.89,866.66,3.6,0.45,10.8,155.0,69.0,99.0
5/18/2025 20:39,34.2,100.0,31.61,941.79,3.73,0.45,10.13,136.0,35.0,71.0
5/18/2025 20:40,34.2,100.0,31.31,868.0,3.84,0.45,10.71,159.0,76.0,105.0
5/18/2025 20:41,34.2,100.0,31.25,871.93,3.81,0.44,10.07,141.0,37.0,70.0
5/18/2025 20:42,34.1,100.0,31.33,866.66,3.8,0.44,10.07,137.0,40.0,69.0
5/18/2025 20:43,34.1,100.0,31.75,855.13,3.86,0.46,10.75,156.0,69.0,98.0
5/18/2025 20:44,34.1,100.0,33.75,953.65,4.14,0.49,10.67,164.0,72.0,103.0
5/18/2025 20:45,34.1,100.0,31.83,889.0,3.87,0.44,10.79,157.0,67.0,95.0
5/18/2025 20:46,34.1,100.0,31.25,838.94,3.81,0.45,10.81,155.0,68.0,99.0
5/18/2025 20:47,34.1,100.0,30.27,809.83,3.66,0.43,10.14,134.0,30.0,61.0
5/18/2025 20:48,34.1,100.0,30.51,828.71,3.65,0.42,10.11,134.0,30.0,65.0
5/18/2025 20:49,34.1,100.0,31.67,863.52,3.83,0.45,10.81,158.0,70.0,96.0
5/18/2025 20:50,34.1,100.0,31.22,839.94,3.8,0.44,10.81,155.0,72.0,96.0
5/18/2025 20:51,34.1,100.0,30.06,814.71,3.62,0.42,10.82,153.0,70.0,94.0
5/18/2025 20:52,34.1,100.0,31.62,860.73,3.8,0.45,10.8,156.0,70.0,100.0
5/18/2025 20:53,34.1,100.0,31.95,862.47,3.88,0.45,10.1,140.0,36.0,74.0
5/18/2025 20:54,34.1,100.0,31.19,870.03,3.76,0.43,10.12,139.0,33.0,72.0
5/18/2025 20:55,34.1,100.0,32.26,879.4,3.91,0.46,10.78,157.0,72.0,102.0
5/18/2025 20:56,34.1,100.0,31.64,846.11,3.88,0.45,10.74,160.0,67.0,98.0
5/18/2025 20:57,34.0,100.0,31.33,874.04,3.81,0.44,10.08,138.0,37.0,73.0
5/18/2025 20:58,34.0,100.0,31.81,869.97,3.86,0.45,10.1,141.0,39.0,67.0
5/18/2025 20:59,34.1,100.0,31.93,866.86,3.85,0.45,10.78,156.0,74.0,97.0
5/18/2025 21:00,34.0,100.0,31.53,858.35,3.82,0.44,10.1,142.0,37.0,69.0
5/18/2025 21:01,34.0,100.0,31.81,864.54,3.86,0.45,10.8,156.0,74.0,98.0
5/18/2025 21:02,34.0,100.0,31.11,852.08,3.8,0.44,10.12,141.0,42.0,74.0
5/18/2025 21:03,34.0,100.0,31.11,853.25,3.75,0.44,10.11,134.0,33.0,65.0
5/18/2025 21:04,34.0,100.0,30.35,816.46,3.63,0.43,10.11,135.0,29.0,67.0
5/18/2025 21:05,34.0,100.0,30.38,821.6,3.64,0.43,10.12,136.0,32.0,66.0
5/18/2025 21:06,34.0,100.0,31.89,870.83,3.81,0.46,10.77,156.0,71.0,98.0
5/18/2025 21:07,34.0,100.0,32.93,913.28,4.0,0.48,10.75,160.0,73.0,100.0
5/18/2025 21:08,34.0,100.0,32.82,917.95,4.01,0.47,10.74,159.0,79.0,101.0
5/18/2025 21:09,34.0,100.0,32.07,893.75,3.91,0.46,10.58,159.0,71.0,98.0
5/18/2025 21:10,34.0,100.0,31.42,892.36,3.78,0.44,10.08,142.0,39.0,71.0
5/18/2025 21:11,34.0,100.0,31.61,879.36,3.8,0.45,10.08,138.0,42.0,75.0
5/18/2025 21:12,34.0,100.0,32.94,926.47,3.97,0.48,10.69,160.0,82.0,105.0
5/18/2025 21:13,34.0,100.0,32.58,896.72,3.96,0.47,10.76,157.0,73.0,102.0
5/18/2025 21:14,34.0,100.0,33.21,942.55,4.05,0.48,10.7,161.0,83.0,105.0
5/18/2025 21:15,34.0,100.0,32.07,902.49,3.9,0.45,10.09,138.0,42.0,71.0
5/18/2025 21:16,34.0,100.0,32.62,900.37,3.95,0.47,10.27,142.0,41.0,76.0
5/18/2025 21:17,34.0,100.0,33.58,955.66,4.11,0.49,10.72,160.0,74.0,104.0
5/18/2025 21:18,34.0,100.0,32.94,939.53,4.03,0.47,10.71,161.0,75.0,105.0
5/18/2025 21:19,34.0,100.0,32.96,934.84,4.1,0.48,10.75,159.0,75.0,102.0
5/18/2025 21:20,34.0,100.0,32.93,946.46,4.04,0.47,10.03,142.0,49.0,76.0
5/18/2025 21:21,34.0,100.0,32.93,938.17,4.0,0.46,10.29,141.0,47.0,75.0
5/18/2025 21:22,34.0,100.0,34.16,936.07,4.17,0.49,10.66,165.0,74.0,108.0
5/18/2025 21:23,34.0,100.0,33.71,938.41,4.16,0.49,10.71,159.0,71.0,102.0
5/18/2025 21:24,34.0,100.0,32.9,905.52,4.03,0.47,10.04,140.0,45.0,73.0
5/18/2025 21:25,34.0,100.0,33.29,904.37,4.06,0.47,10.67,163.0,73.0,104.0
5/18/2025 21:26,34.0,100.0,33.11,916.62,4.03,0.47,9.99,143.0,43.0,74.0
5/18/2025 21:27,34.0,100.0,33.05,921.13,4.0,0.47,9.99,141.0,48.0,75.0
5/18/2025 21:28,34.0,100.0,32.93,907.79,3.96,0.47,10.05,141.0,38.0,74.0
5/18/2025 21:29,34.0,100.0,33.98,940.97,4.17,0.5,10.63,166.0,78.0,110.0
5/18/2025 21:30,34.0,100.0,33.2,922.22,4.08,0.48,10.68,168.0,73.0,103.0
5/18/2025 21:31,34.0,100.0,33.52,932.42,4.13,0.49,10.1,147.0,46.0,78.0
5/18/2025 21:32,34.0,100.0,33.47,947.91,4.07,0.47,9.96,143.0,49.0,82.0
5/18/2025 21:33,34.0,100.0,33.26,935.88,4.03,0.48,10.02,140.0,44.0,78.0
5/18/2025 21:34,34.0,100.0,35.37,1017.57,4.36,0.52,10.63,163.0,83.0,111.0
5/18/2025 21:35,34.0,100.0,34.28,986.65,4.25,0.5,10.66,161.0,81.0,109.0
5/18/2025 21:36,34.0,100.0,33.7,956.87,4.16,0.49,10.02,144.0,54.0,83.0
5/18/2025 21:37,34.0,100.0,33.29,952.2,4.05,0.47,10.0,142.0,50.0,81.0
5/18/2025 21:38,34.0,100.0,33.29,939.36,4.01,0.48,10.03,142.0,49.0,76.0
5/18/2025 21:39,34.0,100.0,32.67,918.88,3.93,0.47,10.04,143.0,45.0,73.0
5/18/2025 21:40,34.0,100.0,32.23,889.04,3.85,0.47,10.06,142.0,42.0,74.0
5/18/2025 21:41,34.0,100.0,32.99,918.35,3.98,0.49,10.73,161.0,75.0,101.0
5/18/2025 21:42,34.0,100.0,33.05,938.36,4.03,0.49,10.71,159.0,78.0,107.0
5/18/2025 21:43,34.0,100.0,33.61,965.12,4.13,0.5,10.69,160.0,79.0,107.0
5/18/2025 21:44,34.0,100.0,33.23,949.87,4.05,0.48,10.03,139.0,45.0,77.0
5/18/2025 21:45,34.0,100.0,33.65,935.98,4.09,0.5,10.7,159.0,81.0,102.0
5/18/2025 21:46,34.0,100.0,33.89,959.15,4.12,0.5,10.65,165.0,77.0,106.0
5/18/2025 21:47,34.0,100.0,33.02,936.01,4.04,0.48,10.05,140.0,47.0,78.0
5/18/2025 21:48,34.0,100.0,32.24,903.26,3.93,0.47,10.03,138.0,43.0,75.0
5/18/2025 21:49,34.0,100.0,32.38,913.48,3.91,0.47,10.07,139.0,36.0,68.0
5/18/2025 21:50,34.0,100.0,31.84,880.42,3.87,0.46,10.07,137.0,40.0,74.0
5/18/2025 21:51,34.0,100.0,33.32,920.21,4.07,0.5,10.68,164.0,78.0,104.0
5/18/2025 21:52,34.0,100.0,33.55,907.7,4.09,0.5,10.69,158.0,79.0,101.0
5/18/2025 21:53,34.0,100.0,32.99,916.65,4.0,0.47,10.01,138.0,40.0,76.0
5/18/2025 21:54,34.0,100.0,32.56,880.75,3.95,0.48,10.01,137.0,38.0,74.0
5/18/2025 21:55,34.0,100.0,31.78,859.26,3.84,0.47,10.04,136.0,36.0,72.0
5/18/2025 21:56,34.0,100.0,32.21,860.37,3.86,0.48,10.01,137.0,44.0,75.0
5/18/2025 21:57,34.0,100.0,32.88,906.97,3.94,0.49,9.98,143.0,44.0,75.0
5/18/2025 21:58,34.0,100.0,32.73,885.81,3.93,0.49,10.0,141.0,40.0,75.0
5/18/2025 21:59,34.0,100.0,32.76,870.85,3.91,0.49,10.0,143.0,42.0,75.0
5/18/2025 22:00,34.0,100.0,32.7,888.3,3.94,0.49,10.01,137.0,38.0,73.0
5/18/2025 22:01,34.0,100.0,33.18,903.64,4.03,0.51,10.66,166.0,72.0,101.0
5/18/2025 22:02,34.0,100.0,33.31,913.28,4.08,0.51,9.99,140.0,48.0,74.0
5/18/2025 22:03,34.0,100.0,32.58,878.29,3.9,0.48,9.97,139.0,43.0,76.0
5/18/2025 22:04,34.0,100.0,32.55,884.79,3.92,0.49,9.98,140.0,47.0,81.0
5/18/2025 22:05,34.0,100.0,32.73,890.15,3.96,0.5,9.97,143.0,44.0,78.0
5/18/2025 22:06,34.0,100.0,33.64,914.39,4.09,0.52,10.68,158.0,80.0,101.0
5/18/2025 22:07,34.0,100.0,33.87,936.22,4.18,0.51,10.68,159.0,82.0,103.0
5/18/2025 22:08,34.0,100.0,33.77,934.84,4.22,0.51,10.66,166.0,81.0,106.0
5/18/2025 22:09,34.0,100.0,32.78,897.8,4.02,0.49,10.0,140.0,45.0,78.0
5/18/2025 22:10,34.0,100.0,32.49,875.07,4.02,0.48,10.02,139.0,46.0,76.0
5/18/2025 22:11,34.0,100.0,35.82,993.27,4.5,0.55,10.62,164.0,82.0,113.0
5/18/2025 22:12,34.0,100.0,35.57,994.66,4.78,0.54,10.66,170.0,88.0,115.0
5/18/2025 22:13,34.0,100.0,34.28,959.27,4.6,0.51,10.01,147.0,56.0,88.0
5/18/2025 22:14,34.0,100.0,35.53,1030.24,4.78,0.53,9.99,149.0,56.0,91.0
5/18/2025 22:15,34.0,100.0,35.25,1002.71,4.73,0.53,10.01,149.0,64.0,88.0
5/18/2025 22:16,34.0,100.0,34.26,959.91,4.26,0.52,10.04,139.0,45.0,77.0
5/18/2025 22:17,34.0,100.0,34.56,960.31,4.26,0.52,9.96,145.0,49.0,82.0
5/18/2025 22:18,34.0,100.0,33.24,907.14,4.06,0.51,10.02,140.0,48.0,74.0
5/18/2025 22:19,34.0,100.0,32.67,883.71,3.96,0.5,10.03,141.0,46.0,79.0
5/18/2025 22:20,33.9,100.0,32.26,888.03,3.94,0.5,10.01,144.0,45.0,75.0
5/18/2025 22:21,34.0,100.0,35.76,996.54,4.37,0.55,10.59,163.0,81.0,112.0
5/18/2025 22:22,33.9,100.0,33.41,923.57,4.08,0.51,9.97,141.0,50.0,84.0
5/18/2025 22:23,33.9,100.0,32.26,874.05,3.88,0.49,10.02,138.0,40.0,72.0
5/18/2025 22:24,33.9,100.0,33.23,924.52,4.0,0.51,9.97,142.0,53.0,78.0
5/18/2025 22:25,33.9,100.0,33.4,932.47,4.01,0.51,9.99,144.0,47.0,76.0
5/18/2025 22:26,33.9,100.0,32.9,897.84,3.92,0.51,10.0,144.0,47.0,80.0
5/18/2025 22:27,33.9,100.0,32.67,914.38,3.96,0.51,10.03,141.0,50.0,80.0
5/18/2025 22:28,33.9,100.0,32.9,931.35,4.01,0.52,10.67,161.0,86.0,106.0
5/18/2025 22:29,33.9,100.0,34.62,996.62,4.31,0.55,10.64,168.0,86.0,110.0
5/18/2025 22:30,33.9,100.0,33.32,935.96,4.13,0.53,10.67,165.0,79.0,110.0
5/18/2025 22:31,33.9,100.0,33.23,918.97,4.1,0.52,10.02,143.0,51.0,82.0
5/18/2025 22:32,33.9,100.0,33.02,938.19,4.1,0.52,10.64,161.0,84.0,107.0
5/18/2025 22:33,33.9,100.0,32.35,904.35,3.86,0.49,10.03,140.0,48.0,74.0
5/18/2025 22:34,33.9,100.0,33.58,942.96,4.15,0.54,10.64,161.0,81.0,106.0
5/18/2025 22:35,33.9,100.0,33.74,969.84,4.2,0.54,10.62,167.0,80.0,111.0
5/18/2025 22:36,33.9,100.0,32.76,909.13,4.03,0.51,9.97,140.0,46.0,75.0
5/18/2025 22:37,33.9,100.0,32.38,886.55,3.94,0.51,10.28,148.0,53.0,82.0
5/18/2025 22:38,34.0,100.0,32.67,911.1,3.99,0.52,10.65,160.0,84.0,105.0
5/18/2025 22:39,34.0,100.0,32.53,895.72,3.99,0.53,10.71,158.0,72.0,105.0
5/18/2025 22:40,34.0,100.0,32.76,919.02,4.03,0.53,10.68,158.0,83.0,104.0
5/18/2025 22:41,34.0,100.0,33.63,978.86,4.19,0.53,9.89,150.0,64.0,93.0
5/18/2025 22:42,34.0,100.0,33.61,959.26,4.17,0.54,10.63,167.0,81.0,111.0
5/18/2025 22:43,33.9,100.0,34.65,979.7,4.36,0.56,10.59,166.0,87.0,117.0
5/18/2025 22:44,34.0,100.0,36.68,1057.14,4.59,0.58,10.45,170.0,98.0,121.0
5/18/2025 22:45,34.0,100.0,36.08,1012.57,4.47,0.57,10.47,168.0,90.0,119.0
5/18/2025 22:46,33.9,100.0,36.94,1012.33,4.56,0.58,10.49,167.0,92.0,115.0
5/18/2025 22:47,33.9,100.0,36.7,996.78,4.47,0.56,9.83,153.0,63.0,89.0
5/18/2025 22:48,33.9,100.0,34.13,859.76,4.1,0.54,10.61,167.0,76.0,107.0
5/18/2025 22:49,33.9,100.0,34.47,915.17,4.11,0.53,9.95,144.0,47.0,75.0
5/18/2025 22:50,33.9,100.0,34.01,879.53,4.06,0.53,10.59,164.0,82.0,106.0
5/18/2025 22:51,33.9,100.0,34.35,889.23,4.14,0.54,9.94,142.0,49.0,81.0
5/18/2025 22:52,33.9,100.0,35.51,918.21,4.28,0.56,10.53,168.0,89.0,112.0
5/18/2025 22:53,33.9,100.0,35.69,945.26,4.32,0.57,10.58,163.0,81.0,112.0
5/18/2025 22:54,33.9,100.0,35.79,953.34,4.31,0.56,9.86,147.0,53.0,88.0
5/18/2025 22:55,33.9,100.0,35.57,926.84,4.23,0.55,9.86,148.0,56.0,83.0
5/18/2025 22:56,33.9,100.0,34.93,897.75,4.16,0.55,9.88,143.0,53.0,81.0
5/18/2025 22:57,33.9,100.0,34.46,892.31,4.09,0.55,9.93,145.0,49.0,78.0
5/18/2025 22:58,33.9,100.0,34.04,867.69,4.0,0.54,9.92,140.0,50.0,79.0
5/18/2025 22:59,33.9,100.0,34.53,871.9,4.08,0.56,10.11,141.0,51.0,80.0
5/18/2025 23:00,33.9,100.0,35.47,918.18,4.23,0.56,10.58,162.0,89.0,108.0
5/18/2025 23:01,33.9,100.0,34.99,900.01,4.13,0.55,10.57,161.0,80.0,111.0
5/18/2025 23:02,33.9,100.0,36.42,966.02,4.33,0.57,10.47,165.0,92.0,115.0
5/18/2025 23:03,33.9,100.0,35.14,910.42,4.12,0.54,9.92,139.0,45.0,73.0
5/18/2025 23:04,33.9,100.0,36.57,951.41,4.26,0.57,9.8,146.0,61.0,84.0
5/18/2025 23:05,33.9,100.0,36.08,952.34,4.19,0.56,9.88,144.0,49.0,78.0
5/18/2025 23:06,33.9,100.0,35.28,903.26,4.07,0.55,9.85,142.0,49.0,80.0
5/18/2025 23:07,33.9,100.0,35.21,900.0,4.06,0.55,9.87,144.0,49.0,76.0
5/18/2025 23:08,33.9,100.0,35.84,923.64,4.17,0.56,9.73,154.0,64.0,91.0
5/18/2025 23:09,33.9,100.0,35.72,921.14,4.24,0.57,10.52,160.0,78.0,105.0
5/18/2025 23:10,33.9,100.0,37.91,1001.44,4.52,0.6,10.46,164.0,84.0,114.0
5/18/2025 23:11,33.9,100.0,37.71,995.34,4.49,0.6,10.5,167.0,88.0,110.0
5/18/2025 23:12,33.9,100.0,37.37,985.59,4.44,0.59,10.49,163.0,89.0,108.0
5/18/2025 23:13,33.9,100.0,36.8,973.52,4.35,0.58,9.83,148.0,50.0,80.0
5/18/2025 23:14,33.9,100.0,35.72,939.34,4.17,0.56,9.81,142.0,52.0,82.0
5/18/2025 23:15,33.9,100.0,35.89,954.52,4.17,0.57,10.4,165.0,78.0,106.0
5/18/2025 23:16,33.9,100.0,37.97,1015.9,4.5,0.62,10.34,160.0,80.0,106.0
5/18/2025 23:17,33.9,100.0,37.84,970.02,4.5,0.62,10.17,162.0,76.0,101.0
5/18/2025 23:18,33.9,100.0,37.54,974.61,4.46,0.61,10.34,160.0,81.0,104.0
5/18/2025 23:19,33.9,100.0,35.88,931.46,4.21,0.57,9.75,140.0,50.0,79.0
5/18/2025 23:20,33.9,100.0,36.53,960.3,4.28,0.59,9.56,135.0,36.0,67.0
5/18/2025 23:21,33.9,100.0,36.54,954.42,4.35,0.6,10.31,157.0,81.0,101.0
5/18/2025 23:22,33.9,100.0,37.2,999.03,4.46,0.61,9.64,139.0,45.0,73.0
5/18/2025 23:23,33.9,100.0,36.34,971.01,4.33,0.59,9.74,140.0,49.0,74.0
5/18/2025 23:24,33.9,100.0,35.63,949.81,4.27,0.58,9.74,139.0,45.0,77.0
5/18/2025 23:25,33.9,100.0,36.37,963.97,4.35,0.6,9.66,141.0,53.0,78.0
5/18/2025 23:26,33.9,100.0,36.91,976.43,4.44,0.61,9.65,151.0,60.0,87.0
5/18/2025 23:27,33.9,100.0,36.47,967.39,4.36,0.6,9.77,143.0,52.0,79.0
5/18/2025 23:28,33.9,100.0,36.57,971.07,4.36,0.6,9.75,145.0,59.0,82.0
5/18/2025 23:29,33.9,100.0,36.37,985.48,4.35,0.6,9.76,144.0,56.0,80.0
5/18/2025 23:30,33.9,100.0,36.34,984.28,4.35,0.6,9.66,140.0,45.0,74.0
5/18/2025 23:31,33.9,100.0,36.37,956.76,4.36,0.61,10.35,159.0,76.0,107.0
5/18/2025 23:32,33.9,100.0,36.11,953.24,4.32,0.6,9.68,143.0,47.0,75.0
5/18/2025 23:33,33.8,100.0,35.88,961.47,4.31,0.61,9.69,140.0,48.0,74.0
5/18/2025 23:34,33.8,100.0,35.5,941.65,4.25,0.6,9.76,144.0,49.0,77.0
5/18/2025 23:35,33.8,100.0,35.69,939.31,4.29,0.6,9.83,144.0,56.0,82.0
5/18/2025 23:36,33.8,100.0,35.53,932.42,4.28,0.6,9.83,143.0,56.0,80.0
5/18/2025 23:37,33.8,100.0,35.53,946.32,4.31,0.6,9.83,144.0,58.0,81.0
5/18/2025 23:38,33.8,100.0,35.72,959.16,4.3,0.6,9.79,144.0,53.0,81.0
5/18/2025 23:39,33.8,100.0,36.18,984.45,4.3,0.61,10.4,163.0,91.0,110.0
5/18/2025 23:40,33.8,100.0,36.18,945.12,4.46,0.63,10.44,167.0,87.0,109.0
5/18/2025 23:41,33.8,100.0,35.18,932.53,4.31,0.6,9.82,146.0,53.0,80.0
5/18/2025 23:42,33.8,100.0,35.79,945.25,4.43,0.62,10.51,164.0,94.0,112.0
5/18/2025 23:43,33.8,100.0,35.72,958.07,4.4,0.61,9.85,146.0,61.0,83.0
5/18/2025 23:44,33.8,100.0,34.71,917.74,4.21,0.59,9.86,144.0,58.0,81.0
5/18/2025 23:45,33.8,100.0,34.16,905.47,4.13,0.58,9.9,142.0,53.0,83.0
5/18/2025 23:46,33.8,100.0,35.86,972.67,4.38,0.61,9.84,144.0,54.0,82.0
5/18/2025 23:47,33.8,100.0,35.79,955.83,4.41,0.63,10.49,167.0,90.0,115.0
5/18/2025 23:48,33.8,100.0,35.8,966.79,4.41,0.62,10.47,163.0,89.0,110.0
5/18/2025 23:49,33.8,100.0,37.65,1014.19,4.65,0.65,10.31,164.0,89.0,111.0
5/18/2025 23:50,33.8,100.0,37.34,1015.58,4.59,0.63,9.68,146.0,61.0,84.0
5/18/2025 23:51,33.8,100.0,38.31,1058.38,4.7,0.64,9.66,144.0,58.0,82.0
5/18/2025 23:52,33.8,100.0,38.26,1007.83,4.68,0.65,9.62,148.0,61.0,91.0
5/18/2025 23:53,33.8,100.0,36.28,956.95,4.46,0.62,9.69,146.0,58.0,88.0
5/18/2025 23:54,33.8,100.0,36.77,979.46,4.56,0.64,10.34,165.0,91.0,113.0
5/18/2025 23:55,33.8,100.0,37.27,990.42,4.61,0.64,10.33,164.0,93.0,111.0
5/18/2025 23:56,33.8,100.0,36.5,989.15,4.4,0.6,9.66,143.0,56.0,84.0
5/18/2025 23:57,33.8,100.0,37.23,986.64,4.49,0.62,9.63,144.0,59.0,83.0
5/18/2025 23:58,33.8,100.0,37.74,1008.47,4.64,0.64,10.39,165.0,88.0,114.0
5/18/2025 23:59,33.8,100.0,37.41,1006.8,4.65,0.62,10.37,173.0,95.0,123.0
5/19/2025 0:00,33.8,100.0,37.0,1018.93,4.56,0.59,9.75,151.0,62.0,88.0
5/19/2025 0:01,33.8,100.0,37.57,989.15,4.64,0.62,10.37,166.0,93.0,116.0
5/19/2025 0:02,33.8,100.0,36.97,979.4,4.56,0.61,10.43,166.0,95.0,118.0
5/19/2025 0:03,33.8,100.0,36.87,1000.28,4.54,0.6,10.45,166.0,95.0,115.0
5/19/2025 0:04,33.8,100.0,37.13,1005.2,4.48,0.6,9.74,147.0,64.0,87.0
5/19/2025 0:05,33.8,100.0,37.77,1048.25,4.56,0.6,9.63,147.0,58.0,90.0
5/19/2025 0:06,33.8,100.0,37.81,1049.58,4.6,0.61,10.24,165.0,92.0,113.0
5/19/2025 0:07,33.8,100.0,37.74,1034.15,4.64,0.62,10.36,169.0,90.0,118.0
5/19/2025 0:08,33.8,100.0,36.51,1001.63,4.47,0.63,10.38,162.0,87.0,109.0
5/19/2025 0:09,33.8,100.0,37.58,1038.48,4.67,0.65,10.31,170.0,92.0,117.0
